userId,answer,movieName,ImdbId,ImdbRate,year,numVotes
b3d4dff3,Meet Bill_2007,Meet Bill,tt0790623,6.4,2007,"16,815"
b3d4dff3,The Ten_2007,The Ten,tt0811106,5.1,2007,"14,813"
b3d4dff3,Spy Kids: All the Time in the World in 4D_2011,Spy Kids: All the Time in the World in 4D,tt1517489,3.6,2011,"13,548"
b3d4dff3,The Sleeping Dictionary_2003,The Sleeping Dictionary,tt0242888,6.6,2003,"6,513"
b3d4dff3,An Invisible Sign_2010,An Invisible Sign,tt1212454,5.4,2010,"2,864"
b3d4dff3,Paranoid_2000,Paranoid,tt0197750,3.9,2000,"1,918"
b3d4dff3,Barely Lethal_2015,Barely Lethal,tt1731701,4.9,2015,851
b3d4dff3,Venus Rising_1995,Venus Rising,tt0114831,3.3,1995,386
b3d4dff3,Paranoid_2000,Paranoid,tt0265496,3,2000,193
b3d4dff3,How to Make Love Like an Englishman_2014,How to Make Love Like an Englishman,tt1725986,7.1,2014,67
b4814871,Charlie and the Chocolate Factory_2005,Charlie and the Chocolate Factory,tt0367594,6.7,2005,"277,868"
b4814871,2 Fast 2 Furious_2003,2 Fast 2 Furious,tt0322259,5.8,2003,"161,781"
b4814871,$5 a Day_2008,$5 a Day,tt1024733,6.4,2008,"2,544"
b4814871,Celebrity Sex Tape_2012,Celebrity Sex Tape,tt2136808,2.9,2012,"2,010"
b4814871,$50K and a Call Girl: A Love Story_2014,$50K and a Call Girl: A Love Story,tt2106284,7.1,2014,"1,840"
b4814871,#Stuck_2014,#Stuck,tt2075318,5.7,2014,327
b4814871,1 Chance 2 Dance_2014,1 Chance 2 Dance,tt2388856,5.1,2014,134
b4814871,$1000 a Touchdown_1939,$1000 a Touchdown,tt0031011,5.7,1939,40
b4814871,Spider Man: Lost Cause_2014,Spider Man: Lost Cause,tt2803854,6.8,2014,30
b4814871,#1 Serial Killer_2013,#1 Serial Killer,tt2346170,5.4,2013,28
b7c36c1b,The Lord of the Rings: The Fellowship of the Ring_2001,The Lord of the Rings: The Fellowship of the Ring,tt0120737,8.8,2001,"1,069,059"
b7c36c1b,The Lord of the Rings: The Return of the King_2003,The Lord of the Rings: The Return of the King,tt0167260,8.9,2003,"1,043,272"
b7c36c1b,The Matrix_1999,The Matrix,tt0133093,8.7,1999,"1,040,274"
b7c36c1b,The Lord of the Rings: The Two Towers_2002,The Lord of the Rings: The Two Towers,tt0167261,8.7,2002,"939,530"
b7c36c1b,Avatar_2009,Avatar,tt0499549,7.9,2009,"783,450"
b7c36c1b,The Matrix Reloaded_2003,The Matrix Reloaded,tt0234215,7.2,2003,"384,694"
b7c36c1b,The Matrix Revolutions_2003,The Matrix Revolutions,tt0242653,6.7,2003,"331,769"
b7c36c1b,Equilibrium_2002,Equilibrium,tt0238380,7.6,2002,"238,317"
b7c36c1b,Resident Evil_2002,Resident Evil,tt0120804,6.7,2002,"181,074"
b7c36c1b,Resident Evil: Apocalypse_2004,Resident Evil: Apocalypse,tt0318627,6.2,2004,"138,183"
b7c36c1b,Resident Evil: Extinction_2007,Resident Evil: Extinction,tt0432021,6.3,2007,"136,666"
b7c36c1b,Resident Evil: Afterlife_2010,Resident Evil: Afterlife,tt1220634,5.9,2010,"119,692"
b8ebe82,Rango_2011,Rango,tt1192628,7.3,2011,"160,909"
b8ebe82,Madea Goes to Jail_2009,Madea Goes to Jail,tt1142800,4,2009,"9,066"
b8ebe82,Madea's Family Reunion_2006,Madea's Family Reunion,tt0455612,4.9,2006,"8,486"
b8ebe82,Madea's Witness Protection_2012,Madea's Witness Protection,tt2215285,4.7,2012,"6,916"
b8ebe82,Madea's Big Happy Family_2011,Madea's Big Happy Family,tt1787759,4.3,2011,"5,703"
b8ebe82,Tyler Perry's A Madea Christmas_2013,Tyler Perry's A Madea Christmas,tt2609758,4.5,2013,"3,704"
b8ebe82,Madea Gets a Job_2013,Madea Gets a Job,tt2670016,4.2,2013,505
b8ebe82,Tyler Perry's Madea's Neighbors From Hell_2014,Tyler Perry's Madea's Neighbors From Hell,tt3685836,4.2,2014,281
b8ebe82,Tyler Perry's Madea's Tough Love_2015,Tyler Perry's Madea's Tough Love,tt4185364,6.6,2015,89
b8ebe82,$1000 a Touchdown_1939,$1000 a Touchdown,tt0031011,5.7,1939,40
bb1c000f,The Dark Knight_2008,The Dark Knight,tt0468569,9,2008,"1,427,825"
bb1c000f,Inception_2010,Inception,tt1375666,8.8,2010,"1,227,049"
bb1c000f,The Social Network_2010,The Social Network,tt1285016,7.8,2010,"412,189"
bb1c000f,Captain America: The Winter Soldier_2014,Captain America: The Winter Soldier,tt1843866,7.8,2014,"368,427"
bb1c000f,21 Jump Street_2012,21 Jump Street,tt1232829,7.2,2012,"350,687"
bb1c000f,Pacific Rim_2013,Pacific Rim,tt1663662,7,2013,"327,781"
bb1c000f,Zodiac_2007,Zodiac,tt0443706,7.7,2007,"253,444"
bb1c000f,Hercules_1997,Hercules,tt0119282,7.2,1997,"116,616"
bb1c000f,Boy A_2007,Boy A,tt1078188,7.7,2007,"31,511"
bbf183e9,Jurassic Park_1993,Jurassic Park,tt0107290,8,1993,"482,758"
bbf183e9,King Kong_2005,King Kong,tt0360717,7.3,2005,"286,652"
bbf183e9,The Lost World: Jurassic Park_1997,The Lost World: Jurassic Park,tt0119567,6.5,1997,"224,351"
bbf183e9,Jurassic Park III_2001,Jurassic Park III,tt0163025,5.9,2001,"176,068"
bbf183e9,Dhoom: 3_2013,Dhoom: 3,tt1833673,5.5,2013,"29,678"
bbf183e9,Ek Tha Tiger_2012,Ek Tha Tiger,tt2016894,5.3,2012,"16,668"
bbf183e9,Bang Bang_2014,Bang Bang,tt2905838,5.5,2014,"13,682"
bbf183e9,Dhoom_2004,Dhoom,tt0422091,6.7,2004,"9,372"
bbf183e9,Nayak: The Real Hero_2001,Nayak: The Real Hero,tt0291376,7.7,2001,"3,907"
bbf183e9,Jurassic Park: Operation Rebirth_2014,Jurassic Park: Operation Rebirth,tt4130956,7.2,2014,53
bf1036c8,Titanic_1997,Titanic,tt0120338,7.7,1997,"685,814"
bf1036c8,Jurassic Park_1993,Jurassic Park,tt0107290,8,1993,"482,758"
bf1036c8,Fargo_1996,Fargo,tt0116282,8.2,1996,"384,627"
bf1036c8,Mean Girls_2004,Mean Girls,tt0377092,7,2004,"208,226"
bf1036c8,Apollo 13_1995,Apollo 13,tt0112384,7.6,1995,"187,937"
bf1036c8,White Chicks_2004,White Chicks,tt0381707,5.4,2004,"87,180"
bf1036c8,West Side Story_1961,West Side Story,tt0055614,7.6,1961,"64,168"
bf1036c8,It Happened One Night_1934,It Happened One Night,tt0025316,8.2,1934,"55,381"
bf1036c8,Hair_1979,Hair,tt0079261,7.5,1979,"24,516"
bf1036c8,The Minion_1998,The Minion,tt0139465,3.8,1998,"1,218"
bf1036c8,Girl with a Suitcase_1961,Girl with a Suitcase,tt0054225,7.5,1961,999
c057ce15,The Lord of the Rings: The Fellowship of the Ring_2001,The Lord of the Rings: The Fellowship of the Ring,tt0120737,8.8,2001,"1,069,059"
c057ce15,The Lord of the Rings: The Return of the King_2003,The Lord of the Rings: The Return of the King,tt0167260,8.9,2003,"1,043,272"
c057ce15,The Lord of the Rings: The Two Towers_2002,The Lord of the Rings: The Two Towers,tt0167261,8.7,2002,"939,530"
c057ce15,Star Wars_1977,Star Wars,tt0076759,8.7,1977,"749,544"
c057ce15,Star Wars: Episode V - The Empire Strikes Back_1980,Star Wars: Episode V - The Empire Strikes Back,tt0080684,8.8,1980,"680,154"
c057ce15,The Hobbit: An Unexpected Journey_2012,The Hobbit: An Unexpected Journey,tt0903624,8,2012,"560,740"
c057ce15,Star Wars: Episode VI - Return of the Jedi_1983,Star Wars: Episode VI - Return of the Jedi,tt0086190,8.4,1983,"540,289"
c057ce15,The Hobbit: The Desolation of Smaug_2013,The Hobbit: The Desolation of Smaug,tt1170358,8,2013,"409,994"
c057ce15,The Hobbit: The Battle of the Five Armies_2014,The Hobbit: The Battle of the Five Armies,tt2310332,7.5,2014,"261,443"
c057ce15,Das Boot_1981,Das Boot,tt0082096,8.4,1981,"147,942"
c057ce15,Lord of the Flies_1990,Lord of the Flies,tt0100054,6.4,1990,"20,420"
c114b099,Krrish 3_2013,Krrish 3,tt1029231,5.5,2013,"13,608"
c114b099,Krrish_2006,Krrish,tt0432637,6.3,2006,"10,175"
c114b099,Koi... Mil Gaya_2003,Koi... Mil Gaya,tt0254481,7.1,2003,"9,651"
c114b099,Karan Arjun_1995,Karan Arjun,tt0113526,6.9,1995,"7,389"
c114b099,Kaho Naa... Pyaar Hai_2000,Kaho Naa... Pyaar Hai,tt0234000,6.8,2000,"6,831"
c114b099,Koyla_1997,Koyla,tt0136352,6.2,1997,"4,960"
c114b099,King Uncle_1993,King Uncle,tt0107321,5.1,1993,"1,743"
c114b099,Khoon Bhari Maang_1988,Khoon Bhari Maang,tt0151206,6.6,1988,604
c114b099,Khel_1992,Khel,tt0102200,6.5,1992,368
c114b099,Kishen Kanhaiya_1990,Kishen Kanhaiya,tt0099943,6,1990,364
c114b099,Khudgarz_1987,Khudgarz,tt0248135,6.6,1987,156
c114b099,Karobaar: The Business of Love_2000,Karobaar: The Business of Love,tt0116748,3.7,2000,122
c114b099,Kala Bazaar_1989,Kala Bazaar,tt0097640,5.6,1989,119
c3b64baa,Titanic_1997,Titanic,tt0120338,7.7,1997,"685,814"
c3b64baa,Taken_2008,Taken,tt0936501,7.9,2008,"437,423"
c3b64baa,Gone Girl_2014,Gone Girl,tt2267998,8.2,2014,"400,364"
c3b64baa,Lucy_2014,Lucy,tt2872732,6.4,2014,"253,053"
c3b64baa,2012_2009,2012,tt1190080,5.8,2009,"251,288"
c3b64baa,Taken 2_2012,Taken 2,tt1397280,6.3,2012,"204,941"
c3b64baa,American Pie 2_2001,American Pie 2,tt0252866,6.4,2001,"181,833"
c3b64baa,Final Destination_2000,Final Destination,tt0195714,6.7,2000,"161,713"
c3b64baa,Resident Evil: Extinction_2007,Resident Evil: Extinction,tt0432021,6.3,2007,"136,666"
c3b64baa,Resident Evil: Retribution_2012,Resident Evil: Retribution,tt1855325,5.3,2012,"93,730"
c95b6182,Saving Private Ryan_1998,Saving Private Ryan,tt0120815,8.6,1998,"745,869"
c95b6182,Terminator 2: Judgment Day_1991,Terminator 2: Judgment Day,tt0103064,8.5,1991,"635,143"
c95b6182,The Terminator_1984,The Terminator,tt0088247,8.1,1984,"506,173"
c95b6182,Jurassic Park_1993,Jurassic Park,tt0107290,8,1993,"482,758"
c95b6182,Alien_1979,Alien,tt0078748,8.5,1979,"481,650"
c95b6182,Aliens_1986,Aliens,tt0090605,8.4,1986,"424,345"
c95b6182,Terminator 3: Rise of the Machines_2003,Terminator 3: Rise of the Machines,tt0181852,6.4,2003,"262,916"
c95b6182,Terminator Salvation_2009,Terminator Salvation,tt0438488,6.7,2009,"251,515"
c95b6182,The Lost World: Jurassic Park_1997,The Lost World: Jurassic Park,tt0119567,6.5,1997,"224,351"
c95b6182,Jurassic Park III_2001,Jurassic Park III,tt0163025,5.9,2001,"176,068"
c95b6182,Enter the Dragon_1973,Enter the Dragon,tt0070034,7.7,1973,"72,077"
c95b6182,Return of the Dragon_1974,Return of the Dragon,tt0345856,6.8,1974,89
c95b6182,Jurassic Park: Operation Rebirth_2014,Jurassic Park: Operation Rebirth,tt4130956,7.2,2014,53
cd472322,Se7en_1995,Se7en,tt0114369,8.7,1995,"866,826"
cd472322,Titanic_1997,Titanic,tt0120338,7.7,1997,"685,814"
cd472322,The Sixth Sense_1999,The Sixth Sense,tt0167404,8.2,1999,"615,189"
cd472322,The Twilight Saga: New Moon_2009,The Twilight Saga: New Moon,tt1259571,4.6,2009,"202,993"
cd472322,Drishyam_2013,Drishyam,tt3417422,8.9,2013,"5,395"
cd472322,Classmates_2006,Classmates,tt0867145,7.9,2006,770
cd472322,Udayananu Tharam_2005,Udayananu Tharam,tt0430710,7.8,2005,729
cd472322,Pursuit of Happiness_2001,Pursuit of Happiness,tt0243508,6,2001,353
cd472322,Nandanam_2002,Nandanam,tt0357946,7.2,2002,318
cd472322,After the Game_1997,After the Game,tt0118565,4.4,1997,108
cd472322,Prema Panjaram_1991,Prema Panjaram,tt1244614,8.2,1991,87
d09faaf6,American Beauty_1999,American Beauty,tt0169547,8.4,1999,"716,605"
d09faaf6,Black Swan_2010,Black Swan,tt0947798,8,2010,"490,113"
d09faaf6,Melancholia_2011,Melancholia,tt1527186,7.1,2011,"112,952"
d09faaf6,Dogville_2003,Dogville,tt0276919,8,2003,"98,093"
d09faaf6,The Master_2012,The Master,tt1560747,7.1,2012,"90,489"
d09faaf6,Blow-Up_1966,Blow-Up,tt0060176,7.7,1966,"36,925"
d09faaf6,Amarcord_1973,Amarcord,tt0071129,8,1973,"26,396"
d09faaf6,Dersu Uzala_1975,Dersu Uzala,tt0071411,8.3,1975,"16,186"
d09faaf6,2 or 3 Things I Know About Her_1967,2 or 3 Things I Know About Her,tt0060304,7,1967,"4,134"
d09faaf6,Goodbye to Language_2014,Goodbye to Language,tt2400275,6,2014,"2,502"
d10238b9,Saving Private Ryan_1998,Saving Private Ryan,tt0120815,8.6,1998,"745,869"
d10238b9,Schindler's List_1993,Schindler's List,tt0108052,8.9,1993,"738,747"
d10238b9,Raiders of the Lost Ark_1981,Raiders of the Lost Ark,tt0082971,8.6,1981,"568,826"
d10238b9,Jurassic Park_1993,Jurassic Park,tt0107290,8,1993,"482,758"
d10238b9,Catch Me If You Can_2002,Catch Me If You Can,tt0264464,8,2002,"420,866"
d10238b9,Minority Report_2002,Minority Report,tt0181689,7.7,2002,"358,172"
d10238b9,Jaws_1975,Jaws,tt0073195,8.1,1975,"352,093"
d10238b9,War of the Worlds_2005,War of the Worlds,tt0407304,6.5,2005,"298,211"
d10238b9,Indiana Jones and the Kingdom of the Crystal Skull_2008,Indiana Jones and the Kingdom of the Crystal Skull,tt0367882,6.2,2008,"294,501"
d10238b9,Indiana Jones and the Temple of Doom_1984,Indiana Jones and the Temple of Doom,tt0087469,7.6,1984,"279,832"
d188f040,Pulp Fiction_1994,Pulp Fiction,tt0110912,8.9,1994,"1,131,283"
d188f040,The Lord of the Rings: The Fellowship of the Ring_2001,The Lord of the Rings: The Fellowship of the Ring,tt0120737,8.8,2001,"1,069,059"
d188f040,The Lord of the Rings: The Return of the King_2003,The Lord of the Rings: The Return of the King,tt0167260,8.9,2003,"1,043,272"
d188f040,The Lord of the Rings: The Two Towers_2002,The Lord of the Rings: The Two Towers,tt0167261,8.7,2002,"939,530"
d188f040,The Usual Suspects_1995,The Usual Suspects,tt0114814,8.7,1995,"637,981"
d188f040,The Hobbit: An Unexpected Journey_2012,The Hobbit: An Unexpected Journey,tt0903624,8,2012,"560,740"
d188f040,Snatch._2000,Snatch.,tt0208092,8.3,2000,"522,513"
d188f040,Toy Story_1995,Toy Story,tt0114709,8.3,1995,"515,140"
d188f040,Toy Story 3_2010,Toy Story 3,tt0435761,8.4,2010,"452,151"
d188f040,The Hobbit: The Desolation of Smaug_2013,The Hobbit: The Desolation of Smaug,tt1170358,8,2013,"409,994"
d188f040,Shrek_2001,Shrek,tt0126029,7.9,2001,"404,875"
d188f040,Toy Story 2_1999,Toy Story 2,tt0120363,7.9,1999,"330,641"
d188f040,Shrek 2_2004,Shrek 2,tt0298148,7.2,2004,"271,098"
d188f040,The Hobbit: The Battle of the Five Armies_2014,The Hobbit: The Battle of the Five Armies,tt2310332,7.5,2014,"261,443"
d188f040,Hannibal_2001,Hannibal,tt0212985,6.7,2001,"191,244"
d188f040,Shrek the Third_2007,Shrek the Third,tt0413267,6.1,2007,"183,652"
d188f040,Shrek Forever After_2010,Shrek Forever After,tt0892791,6.4,2010,"120,212"
d191da76,Ice Age_2002,Ice Age,tt0268380,7.6,2002,"281,770"
d191da76,Ice Age: The Meltdown_2006,Ice Age: The Meltdown,tt0438097,6.9,2006,"163,189"
d191da76,Ice Age: Dawn of the Dinosaurs_2009,Ice Age: Dawn of the Dinosaurs,tt1080016,7,2009,"140,149"
d191da76,Coyote Ugly_2000,Coyote Ugly,tt0200550,5.6,2000,"83,410"
d191da76,Vertical Limit_2000,Vertical Limit,tt0190865,5.8,2000,"45,731"
d191da76,The Prince and Me_2004,The Prince and Me,tt0337697,5.9,2004,"28,560"
d191da76,The Beast and the Beauty_2005,The Beast and the Beauty,tt0485553,6.9,2005,537
d191da76,A Family_2004,A Family,tt0406794,7.2,2004,206
d191da76,Almost Friends_2014,Almost Friends,tt3053860,5.7,2014,182
d191da76,ICE Agent_2013,ICE Agent,tt2828022,3.8,2013,77
d191da76,A Slender Smile_2000,A Slender Smile,tt0355859,7.9,2000,47
d191da76,Ice Age_1975,Ice Age,tt0071672,5.2,1975,44
d191da76,10 Magnificent Killers_1977,10 Magnificent Killers,tt0200399,5.3,1977,43
d1c1ebde,Taken_2008,Taken,tt0936501,7.9,2008,"437,423"
d1c1ebde,Taken 2_2012,Taken 2,tt1397280,6.3,2012,"204,941"
d1c1ebde,Top Gun_1986,Top Gun,tt0092099,6.8,1986,"194,938"
d1c1ebde,A Good Day to Die Hard_2013,A Good Day to Die Hard,tt1606378,5.3,2013,"148,438"
d1c1ebde,Big Daddy_1999,Big Daddy,tt0142342,6.4,1999,"143,789"
d1c1ebde,xXx_2002,xXx,tt0295701,5.8,2002,"130,812"
d1c1ebde,Taken 3_2014,Taken 3,tt2446042,6.1,2014,"86,367"
d1c1ebde,xXx: State of the Union_2005,xXx: State of the Union,tt0329774,4.3,2005,"46,154"
d1c1ebde,Alone in the Dark_1982,Alone in the Dark,tt0083542,6.2,1982,"2,329"
d1c1ebde,Top Gun_1955,Top Gun,tt0048734,6.1,1955,302
d1c1ebde,Message in a Cell Phone_2000,Message in a Cell Phone,tt0248180,5.4,2000,153
d21444bb,Avatar_2009,Avatar,tt0499549,7.9,2009,"783,450"
d21444bb,I Am Legend_2007,I Am Legend,tt0480249,7.2,2007,"459,138"
d21444bb,Independence Day_1996,Independence Day,tt0116629,6.9,1996,"379,292"
d21444bb,Men in Black_1997,Men in Black,tt0119654,7.2,1997,"352,020"
d21444bb,"I, Robot_2004","I, Robot",tt0343818,7.1,2004,"333,016"
d21444bb,Hancock_2008,Hancock,tt0448157,6.5,2008,"293,642"
d21444bb,Predator_1987,Predator,tt0093773,7.8,1987,"259,816"
d21444bb,Men in Black 3_2012,Men in Black 3,tt1409024,6.9,2012,"233,226"
d21444bb,Men in Black II_2002,Men in Black II,tt0120912,6,2002,"232,428"
d21444bb,True Lies_1994,True Lies,tt0111503,7.2,1994,"171,574"
d21444bb,Enter the Dragon_1973,Enter the Dragon,tt0070034,7.7,1973,"72,077"
d21444bb,Game of Death_1978,Game of Death,tt0077594,6.1,1978,"11,278"
d21444bb,Def by Temptation_1990,Def by Temptation,tt0099395,4.3,1990,817
d27fe743,Terminator 2: Judgment Day_1991,Terminator 2: Judgment Day,tt0103064,8.5,1991,"635,143"
d27fe743,The Terminator_1984,The Terminator,tt0088247,8.1,1984,"506,173"
d27fe743,Total Recall_1990,Total Recall,tt0100802,7.5,1990,"215,231"
d27fe743,True Lies_1994,True Lies,tt0111503,7.2,1994,"171,574"
d27fe743,Escape Plan_2013,Escape Plan,tt1211956,6.8,2013,"152,563"
d27fe743,The Last Stand_2013,The Last Stand,tt1549920,6.4,2013,"104,580"
d27fe743,Conan the Barbarian_1982,Conan the Barbarian,tt0082198,6.9,1982,"103,876"
d27fe743,The Running Man_1987,The Running Man,tt0093894,6.6,1987,"100,797"
d27fe743,The 6th Day_2000,The 6th Day,tt0216216,5.9,2000,"92,842"
d27fe743,End of Days_1999,End of Days,tt0146675,5.7,1999,"81,795"
d27fe743,Twins_1988,Twins,tt0096320,5.9,1988,"77,237"
d27fe743,Eraser_1996,Eraser,tt0116213,6,1996,"75,836"
d27fe743,Jingle All the Way_1996,Jingle All the Way,tt0116705,5.4,1996,"61,682"
d48be0af,American Beauty_1999,American Beauty,tt0169547,8.4,1999,"716,605"
d48be0af,American History X_1998,American History X,tt0120586,8.6,1998,"675,090"
d48be0af,Reservoir Dogs_1992,Reservoir Dogs,tt0105236,8.4,1992,"561,305"
d48be0af,300_2006,300,tt0416449,7.8,2006,"544,654"
d48be0af,Crash_2004,Crash,tt0375679,7.9,2004,"335,833"
d48be0af,Lost in Translation_2003,Lost in Translation,tt0335266,7.8,2003,"292,058"
d48be0af,The Others_2001,The Others,tt0230600,7.6,2001,"242,283"
d48be0af,Pulp Fiction_1994,Pulp Fiction,tt0110912,8.9,1994,"1,131,283"
d48be0af,8MM_1999,8MM,tt0134273,6.5,1999,"98,113"
d48be0af,The Texas Chain Saw Massacre_1974,The Texas Chain Saw Massacre,tt0072271,7.5,1974,"84,488"
d5cee551,The Shawshank Redemption_1994,The Shawshank Redemption,tt0111161,9.3,1994,"1,455,954"
d5cee551,Inception_2010,Inception,tt1375666,8.8,2010,"1,227,049"
d5cee551,Fight Club_1999,Fight Club,tt0137523,8.9,1999,"1,138,655"
d5cee551,The Lord of the Rings: The Fellowship of the Ring_2001,The Lord of the Rings: The Fellowship of the Ring,tt0120737,8.8,2001,"1,069,059"
d5cee551,The Lord of the Rings: The Return of the King_2003,The Lord of the Rings: The Return of the King,tt0167260,8.9,2003,"1,043,272"
d5cee551,Forrest Gump_1994,Forrest Gump,tt0109830,8.8,1994,"1,038,780"
d5cee551,The Lord of the Rings: The Two Towers_2002,The Lord of the Rings: The Two Towers,tt0167261,8.7,2002,"939,530"
d5cee551,One Flew Over the Cuckoo's Nest_1975,One Flew Over the Cuckoo's Nest,tt0073486,8.7,1975,"591,204"
d5cee551,A Clockwork Orange_1971,A Clockwork Orange,tt0066921,8.4,1971,"475,718"
d5cee551,2001: A Space Odyssey_1968,2001: A Space Odyssey,tt0062622,8.3,1968,"362,275"
d5cee551,Moon_2009,Moon,tt1182345,8,2009,"225,097"
d5cee551,The Beach_2000,The Beach,tt0163978,6.6,2000,"154,609"
d5cee551,Dead Man_1995,Dead Man,tt0112817,7.7,1995,"65,797"
d5cee551,Stalker_1979,Stalker,tt0079944,8.2,1979,"57,647"
d5cee551,Solaris_1972,Solaris,tt0069293,8.1,1972,"45,616"
d5cee551,Santa Sangre_1989,Santa Sangre,tt0098253,7.7,1989,"12,230"
d6486ef6,The Notebook_2004,The Notebook,tt0332280,7.9,2004,"347,351"
d6486ef6,Divergent_2014,Divergent,tt1840309,6.8,2014,"266,793"
d6486ef6,Mean Girls_2004,Mean Girls,tt0377092,7,2004,"208,226"
d6486ef6,The Fault in Our Stars_2014,The Fault in Our Stars,tt2582846,7.9,2014,"189,987"
d6486ef6,Pitch Perfect_2012,Pitch Perfect,tt1981677,7.3,2012,"171,360"
d6486ef6,The Vow_2012,The Vow,tt1606389,6.8,2012,"121,993"
d6486ef6,Dear John_2010,Dear John,tt0989757,6.3,2010,"84,372"
d6486ef6,A Cinderella Story_2004,A Cinderella Story,tt0356470,5.8,2004,"54,308"
d6486ef6,The Last Song_2010,The Last Song,tt1294226,5.8,2010,"51,932"
d6486ef6,The Lizzie McGuire Movie_2003,The Lizzie McGuire Movie,tt0306841,5.3,2003,"23,731"
d6486ef6,White Bird in a Blizzard_2014,White Bird in a Blizzard,tt2238050,6.4,2014,"15,041"
d7539abb,The Shawshank Redemption_1994,The Shawshank Redemption,tt0111161,9.3,1994,"1,455,954"
d7539abb,Pulp Fiction_1994,Pulp Fiction,tt0110912,8.9,1994,"1,131,283"
d7539abb,The Godfather_1972,The Godfather,tt0068646,9.2,1972,"999,414"
d7539abb,Die Hard_1988,Die Hard,tt0095016,8.3,1988,"515,694"
d7539abb,Frozen_2013,Frozen,tt2294629,7.7,2013,"343,380"
d7539abb,Mystic River_2003,Mystic River,tt0327056,8,2003,"309,233"
d7539abb,Die Hard 2_1990,Die Hard 2,tt0099423,7.1,1990,"239,887"
d7539abb,Insomnia_2002,Insomnia,tt0278504,7.2,2002,"197,512"
d7539abb,Basic Instinct_1992,Basic Instinct,tt0103772,6.9,1992,"120,112"
d7539abb,A Time to Kill_1996,A Time to Kill,tt0117913,7.4,1996,"87,888"
db4cd002,The Hobbit: An Unexpected Journey_2012,The Hobbit: An Unexpected Journey,tt0903624,8,2012,"560,740"
db4cd002,Gravity_2013,Gravity,tt1454468,7.9,2013,"499,808"
db4cd002,Harry Potter and the Deathly Hallows: Part 2_2011,Harry Potter and the Deathly Hallows: Part 2,tt1201607,8.1,2011,"449,395"
db4cd002,Harry Potter and the Chamber of Secrets_2002,Harry Potter and the Chamber of Secrets,tt0295297,7.3,2002,"335,244"
db4cd002,Harry Potter and the Goblet of Fire_2005,Harry Potter and the Goblet of Fire,tt0330373,7.6,2005,"334,149"
db4cd002,Harry Potter and the Order of the Phoenix_2007,Harry Potter and the Order of the Phoenix,tt0373889,7.4,2007,"306,096"
db4cd002,Harry Potter and the Deathly Hallows: Part 1_2010,Harry Potter and the Deathly Hallows: Part 1,tt0926084,7.7,2010,"281,163"
db4cd002,Boyz n the Hood_1991,Boyz n the Hood,tt0101507,7.8,1991,"82,430"
db4cd002,Defying Gravity_1997,Defying Gravity,tt0156460,6.7,1997,"1,337"
db4cd002,Cop on a Mission_2001,Cop on a Mission,tt0284985,6.6,2001,221
db7beaed,The Avengers_2012,The Avengers,tt0848228,8.2,2012,"829,258"
db7beaed,Star Wars: Episode V - The Empire Strikes Back_1980,Star Wars: Episode V - The Empire Strikes Back,tt0080684,8.8,1980,"680,154"
db7beaed,Iron Man_2008,Iron Man,tt0371746,7.9,2008,"589,675"
db7beaed,Jurassic Park_1993,Jurassic Park,tt0107290,8,1993,"482,758"
db7beaed,Groundhog Day_1993,Groundhog Day,tt0107048,8.1,1993,"373,454"
db7beaed,Shaun of the Dead_2004,Shaun of the Dead,tt0365748,8,2004,"351,041"
db7beaed,Monty Python and the Holy Grail_1975,Monty Python and the Holy Grail,tt0071853,8.3,1975,"334,752"
db7beaed,Hot Fuzz_2007,Hot Fuzz,tt0425112,7.9,2007,"310,704"
db7beaed,Anchorman: The Legend of Ron Burgundy_2004,Anchorman: The Legend of Ron Burgundy,tt0357413,7.3,2004,"236,649"
db7beaed,Ghostbusters_1984,Ghostbusters,tt0087332,7.8,1984,"231,465"
db7beaed,Serenity_2005,Serenity,tt0379786,8,2005,"221,924"
db7beaed,Vertigo_1958,Vertigo,tt0052357,8.4,1958,"212,427"
db7beaed,Mean Girls_2004,Mean Girls,tt0377092,7,2004,"208,226"
db7beaed,Office Space_1999,Office Space,tt0151804,7.8,1999,"182,138"
db7beaed,Zoolander_2001,Zoolander,tt0196229,6.6,2001,"169,965"
db7beaed,Airplane!_1980,Airplane!,tt0080339,7.8,1980,"142,556"
db7beaed,Rebecca_1940,Rebecca,tt0032976,8.2,1940,"76,396"
db7beaed,Don't Be Afraid of the Dark_2010,Don't Be Afraid of the Dark,tt1270761,5.6,2010,"38,129"
db7beaed,What We Do in the Shadows_2014,What We Do in the Shadows,tt3416742,7.6,2014,"29,306"
db7beaed,Frequently Asked Questions About Time Travel_2009,Frequently Asked Questions About Time Travel,tt0910554,7.1,2009,"23,874"
db7beaed,Once Were Warriors_1994,Once Were Warriors,tt0110729,8,1994,"23,269"
db7beaed,But I'm a Cheerleader_1999,But I'm a Cheerleader,tt0179116,6.5,1999,"18,384"
dba271d8,The Dark Knight_2008,The Dark Knight,tt0468569,9,2008,"1,427,825"
dba271d8,The Dark Knight Rises_2012,The Dark Knight Rises,tt1345836,8.5,2012,"964,005"
dba271d8,The Wolf of Wall Street_2013,The Wolf of Wall Street,tt0993846,8.2,2013,"589,883"
dba271d8,The Amazing Spider-Man_2012,The Amazing Spider-Man,tt0948470,7.1,2012,"391,878"
dba271d8,I Am Number Four_2011,I Am Number Four,tt1464540,6.1,2011,"177,094"
